round,date,cumulative_return_dollars,sharpe_ratio,reward,DBC_ret,SHY_ret,SPY_ret,DBC_weight,SHY_weight,SPY_weight
0,2009-01-31,-2.538949446198018,-2.2070231659810293,-22070.23165981029,-0.044360581,-0.004369435,-0.082114929,0.11157571524381638,0.6754470467567444,0.21297721564769745
0,2009-02-28,-5.662487907294987,-4.372050516494863,-43720.50516494863,-0.056296313,-0.001450166,-0.107448517,0.49529433250427246,0.24045883119106293,0.2642468214035034
0,2009-03-31,4.94447625527496,2.786888017741843,27868.88017741843,0.046572349,0.004994028,0.083311115,0.1297318935394287,0.3715684711933136,0.4986996054649353
0,2009-04-30,3.3238725929233244,2.3335057129850734,23335.057129850735,-0.000999845,-0.001652921,0.099345709,0.0923604965209961,0.5627701282501221,0.34486931562423706
0,2009-05-31,5.23838159091461,3.8157683276829197,38157.6832768292,0.162662609,0.00056149,0.058453483,0.12254130840301514,0.32542654871940613,0.5520321726799011
0,2009-06-30,-0.6538789060320706,-0.6943101570530271,-6943.101570530272,-0.026259124,-0.00094249,-0.000655001,0.22510454058647156,0.4180464446544647,0.35684895515441895
0,2009-07-31,3.346858315691259,3.0357728293522017,30357.728293522017,0.018567564,0.00110089,0.074605942,0.6068016290664673,0.09704340994358063,0.2961549758911133
0,2009-08-31,-0.45756072505132755,-0.7175544332226186,-7175.544332226186,-0.040364497,0.004091465,0.036939887,0.2941897511482239,0.5715141296386719,0.13429613411426544
0,2009-09-30,2.580539857297111,3.1939404095903408,31939.404095903406,-0.002261465,0.002361655,0.035456965,0.20017001032829285,0.06349746137857437,0.7363325357437134
0,2009-10-31,-0.42572003155460114,-0.41756773032630184,-4175.677303263018,0.069356452,0.001359459,-0.019225512,0.12300574779510498,0.19782495498657227,0.6791692972183228
0,2009-11-30,2.9468725332369097,3.2787367224190254,32787.36722419025,0.045358024,0.005964752,0.06160669,0.042316049337387085,0.5652281045913696,0.3924558758735657
0,2009-12-31,-0.17793370720590465,-0.3360767492560155,-3360.767492560155,-0.001621986,-0.008406655,0.019101116,0.038630254566669464,0.7299724221229553,0.23139731585979462
0,2010-01-31,-4.248952672231,-6.263795861855227,-62637.95861855227,-0.078391474,0.007955159,-0.036342131,0.3249906599521637,0.1697225272655487,0.5052868127822876
0,2010-02-28,1.4503271508331295,2.0320348319845714,20320.348319845714,0.041427778,0.00160398,0.031194576,0.05584846809506416,0.5833884477615356,0.3607630431652069
0,2010-03-31,3.157914089296956,3.608337969249981,36083.37969249981,-0.004655026,-0.002691882,0.060879979,0.04131028801202774,0.41832301020622253,0.5403667688369751
0,2010-04-30,1.2313968563189497,2.4889840372702623,24889.840372702623,0.039115809,0.003002028,0.015469868,0.11852433532476425,0.4779111444950104,0.40356457233428955
0,2010-05-31,-4.706024229408521,-4.304277956202696,-43042.77956202695,-0.101473258,0.004529167,-0.079454753,0.10313379019498825,0.4127618670463562,0.48410430550575256
0,2010-06-30,-3.112151452148205,-2.4289471835014678,-24289.471835014676,-0.0177594,0.004189497,-0.051741084,0.1504741758108139,0.2772400975227356,0.5722856521606445
0,2010-07-31,2.1074559854992665,2.972817472460868,29728.174724608678,0.061196042,0.001939789,0.068300824,0.1139291375875473,0.6994588971138,0.18661187589168549
0,2010-08-31,-1.9854324302230497,-3.1191174048703827,-31191.174048703826,-0.03014408,0.002388476,-0.044980328,0.24977239966392517,0.45220309495925903,0.2980245351791382
0,2010-09-30,5.242949707796355,6.431722795671965,64317.22795671965,0.08603579,0.001187128,0.089554281,0.06862485408782959,0.41738730669021606,0.5139878392219543
0,2010-10-31,2.2163115434663485,4.116354765615831,41163.547656158305,0.044380034,0.002193206,0.038202136,0.06669741123914719,0.45686081051826477,0.47644174098968506
0,2010-11-30,-0.1870374877481372,-0.2662444587651591,-2662.444587651591,-0.004368477,-0.002048376,0.0,0.2735402584075928,0.3297346532344818,0.3967251181602478
0,2010-12-31,2.30644209451481,3.3109539030337527,33109.539030337524,0.098922938,-0.001637303,0.066852233,0.041952162981033325,0.6589801907539368,0.2990676462650299
0,2011-01-31,2.170169900322065,4.275633015296676,42756.33015296676,0.03557173,0.001309344,0.023300222,0.3436683416366577,0.2644664943218231,0.3918651044368744
0,2011-02-28,2.8149355756980134,5.329948540229169,53299.48540229169,0.041710451,-0.001213472,0.034737657,0.11929641664028168,0.20639491081237793,0.6743086576461792
0,2011-03-31,0.5868904399245046,1.3151671230016417,13151.671230016418,0.026581573,-0.001300033,0.000120144,0.24356849491596222,0.49036848545074463,0.2660630941390991
0,2011-04-30,2.4339782193971917,4.428769956011953,44287.69956011953,0.045558716,0.005341379,0.028961377,0.015889912843704224,0.20683012902736664,0.7772800326347351
0,2011-05-31,-1.5952673507343047,-2.4921976388578138,-24921.976388578136,-0.051724138,0.003640542,-0.011214619,0.24301578104496002,0.34374576807022095,0.413238525390625
0,2011-06-30,-1.1004860633252072,-1.5914103615651705,-15914.103615651704,-0.042644738,-4.67e-05,-0.01686969,0.11961715668439865,0.5318892598152161,0.3484936058521271
0,2011-07-31,-0.12160122094833059,-0.19128974603157542,-1912.8974603157542,0.045580297,0.002860153,-0.020004483,0.10597677528858185,0.5177430510520935,0.37628012895584106
0,2011-08-31,-2.4195462202351194,-1.753025850614003,-17530.25850614003,-0.003963047,0.003447028,-0.054975871,0.3224772810935974,0.24527938663959503,0.43224334716796875
0,2011-09-30,-6.750854720650298,-5.457954373243187,-54579.54373243188,-0.146220176,-0.001015888,-0.069420868,0.2609272003173828,0.32090282440185547,0.4181700050830841
0,2011-10-31,4.849262166902132,4.199297284548209,41992.97284548209,0.07650488,0.00034268,0.109147361,0.0684758797287941,0.536920964717865,0.3946031332015991
0,2011-11-30,-0.10027393719590036,-0.12868860876618898,-1286.8860876618899,-0.002886029,0.000450167,-0.004064042,0.1739184707403183,0.6327629685401917,0.19331853091716766
0,2011-12-31,-0.5484113119976013,-0.7530904063246415,-7530.904063246415,-0.028943581,0.000520949,0.010448841,0.2695411741733551,0.5353679060935974,0.19509094953536987
0,2012-01-31,2.08529221605527,3.261091539275254,32610.91539275254,0.03688523,0.000827974,0.046374608,0.08639726787805557,0.5423414707183838,0.37126123905181885
0,2012-02-29,3.71674136414004,9.982724633393884,99827.24633393885,0.053539453,-0.001407651,0.043405355,0.3768337070941925,0.22441722452640533,0.39874905347824097
0,2012-03-31,0.6957294428761234,1.798065175586087,17980.651755860872,-0.017735417,-0.000769981,0.032163657,0.2498335987329483,0.38683533668518066,0.36333099007606506
0,2012-04-30,-0.36306827781639295,-0.5248736317153844,-5248.736317153844,-0.013541617,0.002016967,-0.006675842,0.037928223609924316,0.38026443123817444,0.5818073749542236
0,2012-05-31,-3.074971306640771,-5.4383539041933675,-54383.539041933676,-0.111580442,0.000567959,-0.060055616,0.08001762628555298,0.5514158606529236,0.3685665726661682
0,2012-06-30,2.087659709709545,2.6666665954552284,26666.665954552285,0.020206008,-0.000970721,0.040581035,0.0315912701189518,0.45872342586517334,0.5096852779388428
0,2012-07-31,2.833646937913366,4.020655773626434,40206.55773626434,0.058252396,0.002205487,0.011829801,0.44201716780662537,0.4169560670852661,0.1410268098115921
0,2012-08-31,1.9625734616682864,3.3592550204697766,33592.55020469776,0.056513827,7.16e-05,0.025052562,0.10340085625648499,0.34746259450912476,0.5491365790367126
0,2012-09-30,1.0850290710235713,2.445789361393047,24457.89361393047,-0.003820862,0.000164659,0.02535033,0.0808226689696312,0.48211321234703064,0.4370640814304352
0,2012-10-31,-1.436015228871326,-2.889632147478941,-28896.32147478941,-0.039051574,-0.00068638,-0.018197929,0.09581507742404938,0.3332584500312805,0.5709265470504761
0,2012-11-30,0.48178467183605533,1.1198347558613433,11198.347558613434,0.01959367,0.000237595,0.005660043,0.1484689563512802,0.5368253588676453,0.3147057294845581
0,2012-12-31,0.5876465261666687,0.8847843884926249,8847.84388492625,-0.011387924,0.000248619,0.008934396,0.09210916608572006,0.13655181229114532,0.7713389992713928
0,2013-01-31,1.9276414169754368,7.5911671352618235,75911.67135261823,0.024838018,0.000118417,0.051190024,0.043094977736473083,0.6026434302330017,0.3542615473270416
0,2013-02-28,-0.3623245693743927,-1.5589267653349042,-15589.267653349041,-0.047067163,0.000604167,0.012758882,0.14976383745670319,0.6106559038162231,0.2395801693201065
0,2013-03-31,1.8220646114549366,5.090259814746117,50902.598147461176,0.006634661,0.000331672,0.037971085,0.4123084843158722,0.18146313726902008,0.4062283933162689
0,2013-04-30,0.003678066718415357,0.01181627076787564,118.1627076787564,-0.038081154,0.000686116,0.019212672,0.12330026179552078,0.653739869594574,0.22295990586280823
0,2013-05-31,-0.11175130813723662,-0.24911777063692944,-2491.1777063692944,-0.01560715,-0.001337149,0.023608935,0.36298850178718567,0.4205654561519623,0.21644608676433563
0,2013-06-30,-0.6289804335114313,-1.2137678410742279,-12137.678410742279,-0.028228944,-0.000984154,-0.013344302,0.04402585327625275,0.623763382434845,0.33221083879470825
0,2013-07-31,1.7366842162010379,3.2873456611700336,32873.456611700334,0.031834484,0.001626411,0.051677257,0.007899656891822815,0.6823793649673462,0.3097209930419922
0,2013-08-31,-1.2672570146433195,-3.3394200221020975,-33394.200221020976,0.028152654,-0.000971812,-0.029992009,0.11941565573215485,0.3575460612773895,0.5230383276939392
0,2013-09-30,0.2584830280172755,,,-0.033758456,0.002230406,0.031645836,0.13576002418994904,0.6860929727554321,0.1781470775604248
0,2013-10-31,1.0006798297980801,2.2178244788535277,22178.244788535278,-0.000388139,0.000686444,0.046307177,0.6200069189071655,0.16108807921409607,0.21890492737293243
0,2013-11-30,-0.007137524211185518,-0.021585980492171045,-215.85980492171043,-0.009320387,0.000935612,0.029637543,0.525922954082489,0.32123440504074097,0.15284261107444763
0,2013-12-31,0.4115189824743546,1.5640718815800312,15640.718815800312,0.005880164,-0.001773699,0.025926498,0.0637667179107666,0.7412589192390442,0.19497431814670563
0,2014-01-31,-2.105782839468331,-6.638002443865799,-66380.02443865799,-0.030397731,0.002014143,-0.03524839,0.4066566228866577,0.32788994908332825,0.2654534578323364
0,2014-02-28,1.3767474607768702,6.945623992816959,69456.23992816958,0.050241195,0.00039073,0.045515921,0.1081874892115593,0.7148925065994263,0.17691998183727264
0,2014-03-31,0.1284400849326048,0.3840234671872882,3840.234671872882,-0.000382559,-0.001088327,0.008295654,0.40947583317756653,0.36847206950187683,0.22205212712287903
0,2014-04-30,0.2791585123840952,5.612666825234546,56126.668252345466,0.011102639,0.001077937,0.006951304,0.05028604716062546,0.7437766194343567,0.20593732595443726
0,2014-05-31,1.6573633902895846,4.134834103001383,41348.34103001383,-0.014388575,0.001787275,0.023206528,0.09050440788269043,0.15081632137298584,0.7586793303489685
0,2014-06-30,0.5606784735572291,4.995305656287952,49953.05656287952,0.021129466,-0.000791953,0.020644553,0.06241939589381218,0.7029147744178772,0.2346658557653427
0,2014-07-31,-1.9701008590541782,-9.727444778935686,-97274.44778935685,-0.047404116,-0.000768943,-0.013437481,0.3423667848110199,0.42353111505508423,0.23410210013389587
0,2014-08-31,1.1105231785046168,5.124401040446892,51244.01040446892,-0.011453262,0.001858807,0.039463662,0.3070666491985321,0.3383483588695526,0.3545849919319153
0,2014-09-30,-1.5731725709737978,-6.173544066736215,-61735.440667362156,-0.072313274,-0.000733168,-0.013796192,0.13480976223945618,0.45572447776794434,0.4094657301902771
0,2014-10-31,1.633063554111286,1.8738460249048747,18738.46024904875,-0.038759799,0.002604326,0.023550656,0.047618549317121506,0.20303739607334137,0.7493441104888916
0,2014-11-30,-0.5354944184607128,-1.3395512912248495,-13395.512912248496,-0.08512548,0.001051097,0.027472332,0.20333223044872284,0.3759291470050812,0.4207386374473572
0,2014-12-31,-1.652861979996506,-2.8648455772018226,-28648.455772018227,-0.096473981,-0.002926472,-0.002536895,0.14755934476852417,0.3347988724708557,0.5176417827606201
0,2015-01-31,-1.9367265772079816,-4.276988255780899,-42769.88255780899,-0.056910517,0.006275604,-0.029629197,0.2554894685745239,0.47993648052215576,0.2645741403102875
0,2015-02-28,3.7554041513452074,5.713390186983787,57133.90186983787,0.044252797,-0.002907413,0.056204533,0.4882846474647522,0.21678604185581207,0.2949293553829193
0,2015-03-31,-2.3887647797490583,-4.089664979130354,-40896.649791303535,-0.060539294,0.002492276,-0.015705506,0.3020351827144623,0.29449957609176636,0.403465211391449
0,2015-04-30,3.6723534706607928,7.332622000973138,73326.22000973138,0.071470542,0.000318568,0.009834042,0.5045892596244812,0.4426078498363495,0.0528029203414917
0,2015-05-31,0.3055464095062227,1.3832993249477459,13832.993249477458,-0.031711537,0.000412976,0.012855843,0.0389728844165802,0.6480386853218079,0.31298840045928955
0,2015-06-30,-0.7073999231010326,-2.0225849502789996,-20225.849502789995,0.016374923,0.000317592,-0.020312031,0.11799995601177216,0.43185341358184814,0.4501466453075409
0,2015-07-31,-1.9699313843817683,-3.7267820535669625,-37267.82053566963,-0.126111007,0.000447798,0.022589231,0.2606130838394165,0.1596696972846985,0.5797171592712402
0,2015-08-31,-3.9509746094308795,-3.4760834958452747,-34760.834958452746,-0.002542934,-0.000494903,-0.060950409,0.06099465861916542,0.2957235276699066,0.6432817578315735
0,2015-09-30,-2.1202391058989334,-2.2476795055326475,-22476.795055326475,-0.034416716,0.002949769,-0.025515705,0.2576104402542114,0.2320813685655594,0.5103081464767456
0,2015-10-31,2.720747179522179,3.6198318144374286,36198.31814437429,0.003300179,-0.001412195,0.085059624,0.1407639980316162,0.5359361171722412,0.32329994440078735
0,2015-11-30,-0.37783259367290883,-1.2101843987295273,-12101.843987295273,-0.066447354,-0.002583096,0.003655218,0.040200941264629364,0.739840030670166,0.21995899081230164
0,2015-12-31,-1.5807289833787013,-1.81820221918578,-18182.0221918578,-0.05849192,-0.001490516,-0.017282688,0.05841001868247986,0.24584519863128662,0.6957447528839111
0,2016-01-31,-1.3664078892404563,-2.660867765789235,-26608.67765789235,-0.043413074,0.006519609,-0.049786622,0.16407540440559387,0.6229647994041443,0.21295978128910065
0,2016-02-29,0.005387579391431064,0.005585154230965837,55.85154230965837,-0.002347396,0.001119148,-0.000825982,0.04385923966765404,0.48664402961730957,0.46949678659439087
0,2016-03-31,2.9003195158184156,4.869644774437146,48696.44774437146,0.042352888,0.001378049,0.067266206,0.08362548053264618,0.5491066575050354,0.367267906665802
0,2016-04-30,3.2174916221493737,6.512218097773876,65122.18097773876,0.097065465,0.000364809,0.003941071,0.31589072942733765,0.33087268471717834,0.3532365560531616
0,2016-05-31,0.8884834676101454,1.9131738220306818,19131.73822030682,0.008916291,-0.001188992,0.017011709,0.1583181917667389,0.37609660625457764,0.4655851721763611
0,2016-06-30,1.7622839616575396,2.812602386608453,28126.023866084528,0.04350791,0.00602548,0.003476016,0.3361949324607849,0.2699797749519348,0.3938252925872803
0,2016-07-31,-0.489824925270176,-0.876086433108809,-8760.864331088089,-0.069706924,-0.000469283,0.036470989,0.2863418459892273,0.29685911536216736,0.41679897904396057
0,2016-08-31,0.010795150572143029,0.026101045642782043,261.01045642782043,0.007703112,-0.002336184,0.001197612,0.12143154442310333,0.5319020748138428,0.3466663956642151
0,2016-09-30,0.9570538826780859,2.7006274938948125,27006.274938948125,0.043085481,0.001295367,5.82e-05,0.20446158945560455,0.5778626203536987,0.21767577528953552
0,2016-10-31,-1.268213469038019,-2.8378208739438,-28378.208739438,-0.003331106,-0.000482495,-0.017337172,0.11798276007175446,0.1781441867351532,0.7038730382919312
0,2016-11-30,0.6008650228197104,2.336519285883719,23365.19285883719,0.016711269,-0.004699792,0.036838217,0.09191617369651794,0.6976640820503235,0.21041980385780334
0,2016-12-31,1.2897420340629993,3.22166104023216,32216.6104023216,0.041420019,0.000723234,0.020271888,0.058079008013010025,0.4400676488876343,0.501853346824646
0,2017-01-31,1.0450283019423137,4.458952462456544,44589.52462456544,-0.005681766,0.001066604,0.017894802,0.04951547086238861,0.37301167845726013,0.5774728655815125
0,2017-02-28,2.0129704934515527,11.51500818487745,115150.0818487745,-0.001904744,0.000366294,0.039291717,0.040944211184978485,0.4489418864250183,0.5101138353347778
0,2017-03-31,-0.025222253691591322,-0.07875430297719764,-787.5430297719764,-0.032442724,0.000639278,0.001249718,0.03774600848555565,0.3770809471607208,0.5851730108261108
0,2017-04-30,0.07221846713720588,0.26540220750312543,2654.022075031254,-0.02695601,0.001870276,0.009926301,0.10247267037630081,0.6733702421188354,0.22415709495544434
0,2017-05-31,0.023197889626410326,0.05582769331500377,558.2769331500377,-0.014189058,0.000733954,0.014113031,0.35445496439933777,0.2877056896686554,0.3578393757343292
0,2017-06-30,-0.17886999835316092,-0.7966145421349886,-7966.145421349886,-0.009595773,-0.000780679,0.00637498,0.23678793013095856,0.6123822331428528,0.15082983672618866
0,2017-07-31,1.168676802890119,19.125093390114667,191250.93390114667,0.0408304,0.0018592,0.020553859,0.055481716990470886,0.5344878435134888,0.41003042459487915
0,2017-08-31,0.2854297652467969,0.8619684897025409,8619.684897025409,0.00398947,0.00202351,0.002917871,0.20454950630664825,0.3161682188510895,0.47928231954574585
0,2017-09-30,1.0619371147807803,4.146387681058617,41463.876810586175,0.019867509,-0.001867079,0.020149307,0.0604139044880867,0.4320831894874573,0.5075028538703918
0,2017-10-31,1.6726308581461315,8.918046276448916,89180.46276448916,0.039610424,-0.000912837,0.023564083,0.08134564012289047,0.33268383145332336,0.5859705805778503
0,2017-11-30,2.2808556689150747,6.882769568299389,68827.69568299389,0.009369057,-0.002160704,0.030565812,0.08229128271341324,0.18373320996761322,0.7339755296707153
0,2017-12-31,0.8199841307716211,5.924233642976164,59242.33642976164,0.027846616,-0.000202238,0.012128083,0.12235303223133087,0.47455793619155884,0.4030890166759491
0,2018-01-31,1.0303019428828033,11.222464159160227,112224.64159160227,0.029500334,-0.002862643,0.056359097,0.15039800107479095,0.7094789147377014,0.1401231288909912
0,2018-02-28,-1.2432989476504503,-2.6062087880612745,-26062.087880612744,-0.029239834,-0.001005435,-0.036360298,0.10117460042238235,0.6563990712165833,0.24242635071277618
0,2018-03-31,-0.953915943776688,-1.1371210287642795,-11371.210287642794,0.022891508,0.00247132,-0.027410528,0.1379990428686142,0.3657650947570801,0.4962359070777893
0,2018-04-30,0.29541715419305253,0.45643948439378934,4564.394843937894,0.034157947,-0.002348453,0.005168002,0.04104725643992424,0.45284488797187805,0.5061078667640686
0,2018-05-31,1.826183989391313,3.219599402231053,32195.99402231053,0.026765272,0.003523101,0.024309224,0.08953820168972015,0.3015134334564209,0.6089484095573425
0,2018-06-30,0.23335384926273256,0.5268988677171494,5268.988677171495,-0.019411933,0.000432131,0.005750874,0.03333023190498352,0.4848238229751587,0.4818459451198578
0,2018-07-31,1.8706952390545397,5.225945657073914,52259.45657073914,-0.024321389,-0.000600302,0.037046529,0.08267971873283386,0.3523721694946289,0.5649481415748596
0,2018-08-31,2.8142453262179274,6.396190794892713,63961.90794892713,0.007536204,0.00346763,0.031920011,0.03820237144827843,0.1000281348824501,0.8617694973945618
0,2018-09-30,0.803849021341803,2.72386571676007,27238.6571676007,0.033947088,-0.001430733,0.005945093,0.21876277029514313,0.5467044711112976,0.23453280329704285
0,2018-10-31,-2.5403729131106987,-6.657822572490869,-66578.2257249087,-0.056204773,0.001531552,-0.069103914,0.184247687458992,0.585025429725647,0.23072682321071625
0,2018-11-30,-1.4881451194032094,-2.0464816663780367,-20464.816663780366,-0.098466929,0.003810226,0.018549406,0.24845436215400696,0.2956499457359314,0.45589566230773926
0,2018-12-31,-5.565872935586772,-4.97239627926215,-49723.9627926215,-0.040012585,0.00759853,-0.088048716,0.2311580777168274,0.22254739701747894,0.5462945103645325
0,2019-01-31,4.763565079160873,5.1048155871794805,51048.15587179481,0.071083554,0.002510804,0.080065491,0.047592323273420334,0.41264262795448303,0.5397650599479675
0,2019-02-28,1.959410987375735,4.788551364391053,47885.51364391053,0.028350488,0.000860636,0.032416053,0.2610197961330414,0.3727014660835266,0.366278737783432
0,2019-03-31,1.1457963263474171,2.5179939366317323,25179.93936631732,-0.00375949,0.006268413,0.018100396,0.0512453094124794,0.4667193293571472,0.4820353090763092
0,2019-04-30,2.0919378232846038,7.429162256274658,74291.62256274658,0.011949729,0.001834311,0.040852195,0.04511292278766632,0.4774462878704071,0.47744083404541016
0,2019-05-31,-4.190162910056219,-7.990514760277915,-79905.14760277915,-0.059664372,0.007218292,-0.063771104,0.21593227982521057,0.2955751419067383,0.48849260807037354
0,2019-06-30,2.582040404539241,6.123736630227979,61237.36630227979,0.039656283,0.004609584,0.069586627,0.26881998777389526,0.5497379302978516,0.1814420372247696
0,2019-08-31,-0.8070816097750794,-1.577628649799577,-15776.28649799577,-0.04630234,0.007817565,-0.016743125,0.1600426286458969,0.5457111597061157,0.2942461669445038
0,2019-09-30,0.18210724436676828,1.6835432755340562,16835.432755340564,0.014160469,-0.001342494,0.019457531,0.15201209485530853,0.4173043370246887,0.43068361282348633
0,2019-10-31,1.6338685340589378,3.4418495142508543,34418.495142508546,0.019282005,0.003129611,0.022104431,0.11864693462848663,0.38357871770858765,0.4977744221687317
0,2019-11-30,2.2081613451039885,1.1733174880902932,11733.174880902932,-0.00130464,-0.00047198,0.03619832,0.5298009514808655,0.2912059724330902,0.17899304628372192
0,2019-12-31,5.956232198873302,12.61968431988696,126196.84319886961,0.058491568,0.001550059,0.029055711,0.5171888470649719,0.27662143111228943,0.20618970692157745
0,2020-01-31,4.459052856847865,-3.2473106742422666,-32473.106742422668,-0.08589343,0.005790304,-0.000403743,0.18525394797325134,0.3407912850379944,0.47395482659339905
0,2020-02-29,-0.7023114939525723,-6.981783104130995,-69817.83104130994,-0.06652947,0.008766035,-0.079165824,0.35866600275039673,0.2868492305278778,0.35448476672172546
0,2020-03-31,-7.063036331001145,-2.831395440743193,-28313.95440743193,-0.173401877,0.012440955,-0.12487137,0.13153743743896484,0.489379346370697,0.37908318638801575
0,2020-04-30,-4.887909004263312,1.308938417711873,13089.38417711873,-0.031111128,0.002726007,0.126983566,0.2517520785331726,0.5132771730422974,0.23497074842453003
0,2020-05-31,-1.4460923021554364,3.351922838613647,33519.22838613647,0.080733934,-0.00078395,0.047645461,0.16772142052650452,0.35119473934173584,0.48108384013175964
0,2020-06-30,-0.39647046299658245,1.032690445754788,10326.90445754788,0.044991575,0.000231041,0.01773414,0.08609236031770706,0.5387940406799316,0.3751135468482971
